x,y
0.04894348370484647,0.001957739348193859
0.04575967148372306,0.001830386859348923
0.04268050246793276,0.00170722009871731
0.03970631432305693,0.001588252572922277
0.03683743320234178,0.001473497328093671
0.03407417371093169,0.001362966948437267
0.03141683887136881,0.001256673554854752
0.02886572009036392,0.001154628803614557
0.02642109712683971,0.001056843885073588
0.02408323806125257,0.0009633295224501027
0.02185239926619431,0.0008740959706477724
0.01972882537827814,0.0007891530151311254
0.01771274927131128,0.0007085099708524511
0.01580439203075812,0.0006321756812303248
0.01400396292949502,0.0005601585171798007
0.01231165940486223,0.0004924663761944892
0.01072766703701167,0.0004291066814804667
0.009252159528556403,0.0003700863811422562
0.007885298685522124,0.000315411947420885
0.006627234399603554,0.0002650893759841422
0.00547810463172671,0.0002191241852690684
0.004438035396920004,0.0001775214158768002
0.00350714075049563,0.0001402856300198252
0.002685522775541904,0.0001074209110216762
0.001973271571728441,7.893086286913764e-05
0.001370465245426167,5.481860981704668e-05
0.0008771699011416167,3.508679604566467e-05
0.0004934396342684,1.9737585370736e-05
0.0002193165251545004,8.772661006180017e-06
5.483063448785686e-05,2.193225379514274e-06
0,0
5.483063448785686e-05,-2.193225379514274e-06
0.0002193165251545004,-8.772661006180017e-06
0.0004934396342684,-1.9737585370736e-05
0.0008771699011416167,-3.508679604566467e-05
0.001370465245426167,-5.481860981704668e-05
0.001973271571728441,-7.893086286913764e-05
0.002685522775541904,-0.0001074209110216762
0.00350714075049563,-0.0001402856300198252
0.004438035396920004,-0.0001775214158768002
0.00547810463172671,-0.0002191241852690684
0.006627234399603554,-0.0002650893759841422
0.007885298685522124,-0.000315411947420885
0.009252159528556403,-0.0003700863811422562
0.01072766703701167,-0.0004291066814804667
0.01231165940486223,-0.0004924663761944892
0.01400396292949502,-0.0005601585171798007
0.01580439203075812,-0.0006321756812303248
0.01771274927131128,-0.0007085099708524511
0.01972882537827814,-0.0007891530151311254
0.02185239926619431,-0.0008740959706477724
0.02408323806125257,-0.0009633295224501027
0.02642109712683971,-0.001056843885073588
0.02886572009036392,-0.001154628803614557
0.03141683887136881,-0.001256673554854752
0.03407417371093169,-0.001362966948437267
0.03683743320234178,-0.001473497328093671
0.03970631432305693,-0.001588252572922277
0.04268050246793276,-0.00170722009871731
0.04575967148372306,-0.001830386859348923
0.04894348370484647,-0.001957739348193859
0.05223158999041433,-0.002089263599616573
0.05562362976251889,-0.002224945190500756
0.05911923104577455,-0.002364769241830982
0.06271801050810843,-0.002508720420324337
0.06641957350279826,-0.00265678294011193
0.07022351411174854,-0.002808940564469942
0.07412941519000527,-0.002965176607600211
0.07813684841149948,-0.003125473936459979
0.08224537431601886,-0.003289814972640755
0.08645454235739913,-0.003458181694295966
0.09076389095293147,-0.003630555638117259
0.09517294753398042,-0.003806917901359217
0.09968122859780648,-0.00398724914391226
0.1042882397605871,-0.004171529590423484
0.1089934758116321,-0.004359739032465284
0.1137964207687853,-0.004551856830751411
0.1186965479350077,-0.004747861917400309
0.1236933199561364,-0.004947732798245457
0.1287861888798105,-0.005151447555192422
0.1339745962155613,-0.005358983848622452
0.1392579729960564,-0.005570318919842255
0.1446357398394933,-0.005785429593579732
0.150107307013136,-0.006004292280525441
0.1556720744979848,-0.006226882979919393
0.1613294320545759,-0.006453177282183038
0.1670787592899005,-0.006683150371596018
0.1729194257254382,-0.006916777029017527
0.178850790866296,-0.007154031634651839
0.1848722042714458,-0.007394888170857832
0.1909830056250525,-0.007639320225002102
0.1971825248088854,-0.007887300992355416
0.2034700819758036,-0.008138803279032145
0.2098449876243096,-0.008393799504972384
0.2163065426741602,-0.008652261706966407
0.2228540385430291,-0.008914161541721165
0.2294867572242107,-0.009179470288968429
0.2362039713653578,-0.00944815885461431
0.2430049443482435,-0.00972019777392974
0.2498889303695404,-0.009995557214781617
0.2568551745226056,-0.01027420698090423
0.2639029128802656,-0.01055611651521062
0.2710313725785884,-0.01084125490314354
0.2782397719016377,-0.01112959087606551
0.2855273203671966,-0.01142109281468786
0.2928932188134523,-0.01171572875253809
0.3003366594866345,-0.01201346637946538
0.3078568261295931,-0.01231427304518372
0.3154528940713113,-0.01261811576285245
0.3231240303173392,-0.01292496121269357
0.3308693936411418,-0.01323477574564567
0.3386881346763481,-0.01354752538705392
0.3465793960098944,-0.01386317584039578
0.3545423122760494,-0.01418169249104198
0.3625760102513101,-0.01450304041005241
0.3706796089501625,-0.0148271843580065
0.3788522197216896,-0.01515408878886758
0.3870929463470234,-0.01548371785388094
0.3954008851376251,-0.015816035405505
0.4037751250343841,-0.01615100500137536
0.4122147477075268,-0.01648858990830107
0.420718827657321,-0.01682875310629284
0.4292864323155682,-0.01717145729262273
0.4379166221478693,-0.01751666488591477
0.4466084507566559,-0.01786433803026624
0.4553609649849728,-0.01821443859939891
0.4641732050210032,-0.01856692820084013
0.4730442045033223,-0.01892176818013289
0.4819729906268697,-0.01927891962507479
0.4909585842496286,-0.01963834336998514
0.4999999999999999,-0.02
0.5090962463848591,-0.01963615014460564
0.5182463258982847,-0.01927014696406862
0.5274492351309459,-0.01890203059476217
0.5367039648801382,-0.01853184140479447
0.5460095002604533,-0.01815961998958187
0.5553648208150725,-0.0177854071673971
0.5647689006276723,-0.01740924397489311
0.5742207084349271,-0.01703117166260291
0.5837192077395986,-0.01665123169041606
0.5932633569241996,-0.01626946572303202
0.6028521093652193,-0.01588591562539123
0.6124844135478968,-0.01550062345808413
0.6221592131815328,-0.01511363147273869
0.6318754473153219,-0.01472498210738713
0.6416320504546996,-0.01433471798181202
0.6514279526781848,-0.01394288189287261
0.6612620797547085,-0.01354951680981166
0.6711333532614168,-0.01315466586954333
0.68104069070193,-0.0127583723719228
0.6909830056250525,-0.0123606797749979
0.7009592077439131,-0.01196163169024348
0.7109682030555282,-0.01156127187777887
0.7210088939607705,-0.01115964424156918
0.7310801793847341,-0.01075679282461063
0.741180954897479,-0.01035276180410084
0.751310112835145,-0.009947595486594199
0.761466542421419,-0.009541338303143241
0.7716491298893441,-0.009134034804426237
0.7818567586034573,-0.00872572965586171
0.7920883091822406,-0.008316467632710376
0.8023426596208737,-0.007906293615165053
0.8126186854142753,-0.007495252583428988
0.8229152596804166,-0.007083389612783338
0.8332312532838977,-0.006670749868644093
0.843565534959769,-0.006257378601609238
0.8539169714375882,-0.005843321142496474
0.8642844275656953,-0.005428622897372186
0.8746667664356955,-0.005013329342572179
0.8850628495071332,-0.004597486019714671
0.8954715367323464,-0.004181138530706146
0.9058916866814855,-0.003764332532740582
0.9163221566676844,-0.003347113733292626
0.9267618028723681,-0.002929527885105276
0.9372094804706865,-0.002511620781172539
0.947664043757056,-0.002093438249717759
0.9581243462708002,-0.001675026149167991
0.9685892409218716,-0.001256430363125136
0.9790575801166429,-0.000837696795334284
0.9895282158837542,-0.0004188713646498332
1,-0
